gene,log2FoldChange,pvalue,padj
GENE_05998,0.7658522522440174,0.0007285807109297199,0.00501137464490489
GENE_05999,0.3948944225308093,0.06504440265421947,0.0918904223268736
GENE_06000,0.5126094033877084,0.010513206377802545,0.024736956183064814
GENE_06001,-0.12193812347430111,0.5448265785293154,0.5634955228210549
GENE_06002,0.5847680789447134,0.004321537997743038,0.013983364578330717
GENE_06003,0.6264300761172228,0.003337207411092905,0.01189735262421713
GENE_06004,0.6213151152204226,0.008842505585402345,0.02191340277372583
GENE_06005,0.7303688525094962,0.0007085869203559843,0.004969705788453978
GENE_06006,0.5950421164270496,0.004517169388532867,0.014344774177621044
GENE_06007,0.5242076958560133,0.006332430405689782,0.01777435709683744
GENE_06008,0.4293624301726249,0.026422089702657473,0.046897567807343755
GENE_06009,0.3299966990008798,0.13191918945932296,0.1620031799819759
GENE_06010,0.4789321202519865,0.02900606771266455,0.050248645231333405
GENE_06011,0.10098203298695019,0.6430773756097987,0.657812372759614
GENE_06012,0.4524379881459497,0.0343298148361011,0.056715372271767886
GENE_06013,0.5923923076812105,0.009665766047534646,0.023361771221937066
GENE_06014,0.3006125386602063,0.08848651447858596,0.11759005246323717
GENE_06015,0.15066055825853297,0.5282743937367602,0.5475480863772391
GENE_06016,-0.012319008944866816,0.9540073396836224,0.9562066148978875
GENE_06017,0.3999041377265602,0.07098011718582978,0.09872060804705116
GENE_06018,0.4180567766395322,0.03239148797872786,0.05444862662418534
GENE_06019,0.4512488107343682,0.048563881836891525,0.07341693823878018
GENE_06020,0.380639251542477,0.02965375842542542,0.05108313251580606
GENE_06021,0.7837822506522718,0.0005043053031001559,0.004186056423287531
GENE_06022,0.9566519255190205,3.7624420766845004e-06,0.00034837745342951597
GENE_06023,0.5252712792835963,0.011424536833180508,0.026221108178059463
GENE_06024,0.4521956448898692,0.05068036928874671,0.07582341305916623
GENE_06025,0.8022149007551453,2.1722527764934138e-05,0.0007641603237045725
GENE_06026,0.6209623551741856,0.002783962512070409,0.010744155930373716
GENE_06027,0.5092706324645295,0.02322193028198196,0.0426230293082184
GENE_06028,0.6518521551346845,0.0024812553444801405,0.010046638750072612
GENE_06029,0.49981144289681456,0.013787567168927853,0.029765904941554087
GENE_06030,0.5400855447790489,0.012064910524662091,0.02716098722346261
GENE_06031,0.40704002269044626,0.05361111097895738,0.07904911674868383
GENE_06032,0.6664404355484725,0.00352302571953761,0.01228819574306805
GENE_06033,0.15651133960108865,0.46523214049783934,0.48751141202749587
GENE_06034,0.4711348041134791,0.012844226638366254,0.02833759740735013
GENE_06035,0.5517378944132378,0.005373146229499458,0.01601056683402699
GENE_06036,0.2141618603310631,0.37074562925902443,0.3968589480400604
GENE_06037,0.6766988201635877,0.001205731304160719,0.0067284112955397265
GENE_06038,0.6099056084209007,0.002961596867922511,0.0111201357665275
GENE_06039,0.5239824612093695,0.01017430304535581,0.02417273234819627
GENE_06040,0.468517769913781,0.023498771546091705,0.04301440883414187
GENE_06041,0.7951308936324946,0.0004866696243776846,0.004131978646941543
GENE_06042,0.5371478100876699,0.0038466320042388645,0.012991448918857066
GENE_06043,0.3666609962028007,0.0980624926646578,0.12748633991765185
GENE_06044,0.7492763554536603,0.00025182347429912404,0.0029078923129229107
GENE_06045,0.4492027644776906,0.04031809305928564,0.063725694394242
GENE_06046,0.5374424831727085,0.011745336927039185,0.02665759629377936
GENE_06047,0.2995641603071837,0.15888747919869758,0.18917428169865172
GENE_06048,0.7935907305890133,0.0002889798828019587,0.0031342720477435864
GENE_06049,0.6571683316052184,0.0012815854701239322,0.0069122098627898
GENE_06050,0.5398499737506715,0.01702013377313393,0.0343841086325938
GENE_06051,0.18436806027967645,0.35894812952985533,0.38526148924531
GENE_06052,0.8408779346293223,4.5909187005421555e-05,0.0010776804461366562
GENE_06053,0.6855453537144616,0.0010649519560407925,0.006275178290285093
GENE_06054,0.45594641876081443,0.024835385644154027,0.044740796466646394
GENE_06055,0.45997342049332524,0.025421368717445828,0.04554168526951957
GENE_06056,0.38035209631885003,0.09912076448210111,0.1286113461555743
GENE_06057,0.5327415129531898,0.019468207865906802,0.03772908501144729
GENE_06058,0.2716607324945777,0.17381124728582883,0.20407566899827267
GENE_06059,0.8401625832929529,0.00039096735486299667,0.0036504888409243388
GENE_06060,0.784175825857889,0.0008055121298062433,0.005334517415935386
GENE_06061,0.44209430971640895,0.03150113243442064,0.05335557661656612
GENE_06062,0.617856366869816,0.007607152096799773,0.019929662291851644
GENE_06063,0.5821735528524208,0.013032625903696459,0.02866075067853739
GENE_06064,0.8122845187900074,0.00053067883094608,0.004314462040212032
GENE_06065,0.694979132737882,0.0009744782758818847,0.005982044571537604
GENE_06066,-0.03199997237619012,0.8692874687840333,0.8752390946275003
GENE_06067,0.3860446886103137,0.07123851334824852,0.09895612355639466
GENE_06068,1.1259858743161253,5.009409133455825e-08,1.669803044485275e-05
GENE_06069,0.3726450817446647,0.07699648910720795,0.10537359943507316
GENE_06070,0.35870351290467983,0.08443878184811565,0.11339400542274979
GENE_06071,0.6756080518185117,0.001974848775466756,0.008914338140758758
GENE_06072,0.5288131110850989,0.02614659716002242,0.04653976534104109
GENE_06073,0.28626395109118175,0.20788992172991524,0.23786032234544077
GENE_06074,0.4911411223301121,0.03706526941899142,0.05994706359209352
GENE_06075,0.4659024631874136,0.028776238764932256,0.0499537673823039
GENE_06076,0.5494267115730844,0.01960719204516642,0.037888293807084875
GENE_06077,0.691229176732902,0.0016728801074706648,0.00806596001673416
GENE_06078,0.4301218549880943,0.019584561711046822,0.037873838157120136
GENE_06079,0.277738440132862,0.22664612662256975,0.2565321184183019
GENE_06080,0.32623730068467083,0.1067843488470115,0.136517960683983
GENE_06081,0.6493096049570699,0.001499560449571787,0.007539268223085907
GENE_06082,0.2689052223762394,0.169967052626351,0.2001647879316644
GENE_06083,0.31580511412173795,0.13233295984151178,0.16243152061066868
GENE_06084,0.5910722813529627,0.0040137322584533315,0.013340540613762433
GENE_06085,0.54617718314916,0.0056201870254442565,0.01645745697276102
GENE_06086,0.48234833568960855,0.050000872041780296,0.07507638444711756
GENE_06087,0.24828395982532303,0.23587721321817623,0.2654780115004797
GENE_06088,0.3382739774496333,0.1242657532549802,0.15409604223212128
GENE_06089,0.4280280528081448,0.03193102577417052,0.0538535050329873
GENE_06090,0.4707971823174715,0.013681307690414462,0.029626045236930406
GENE_06091,0.49520414958114767,0.03963255224905775,0.06291880020488609
GENE_06092,0.2666202586351565,0.20150686788043912,0.23153724908702647
GENE_06093,0.6938296135472415,0.002253273743054074,0.009543830162638095
GENE_06094,0.7311625341585533,0.0004986527807704392,0.004173530010673845
GENE_06095,0.36371151997592754,0.0657942580544676,0.092733274213485
GENE_06096,0.4945015184336956,0.009612865635589758,0.023275703718135008
GENE_06097,0.7678065209797031,0.0022292761168767107,0.009482246349964741
GENE_06098,0.49531962958708053,0.017501903757178985,0.035144385054576274
GENE_06099,0.5281818768560198,0.013693744034777803,0.029639520262625063
GENE_06100,0.7471331549481786,0.00030542138736157056,0.0032048414203732483
GENE_06101,0.4534227792784593,0.03707569503471642,0.05994844679758874
GENE_06102,0.5672183586267643,0.007417719509504272,0.01956892788836019
GENE_06103,0.4385083826311247,0.024055669681958953,0.043783693604169026
GENE_06104,0.7443464562496231,0.00040139179318036326,0.0036960570274434923
GENE_06105,0.6466935618465168,0.0017868031888179858,0.008381063499247816
GENE_06106,0.8710802025536095,3.684194407931273e-05,0.0009669801595620138
GENE_06107,0.7625410732518079,0.0007252829559264324,0.005005403422542666
GENE_06108,0.6982447031194674,0.0038911778162872735,0.013088388214891602
GENE_06109,0.7400370628353574,0.00017429921148332978,0.002355394749774727
GENE_06110,0.2507215006721646,0.2338388659886341,0.2635398016326317
GENE_06111,0.40782717484061415,0.050874608174567536,0.07605712090681348
GENE_06112,0.5890619179868715,0.002746149333834203,0.010672947274909458
GENE_06113,0.6142194077978207,0.0016335243243393133,0.007941294722116254
GENE_06114,0.36738052328397774,0.14092122426389378,0.1710001507873969
GENE_06115,0.4433575027449548,0.03639509312728588,0.05918863738377928
GENE_06116,0.6111791413902496,0.0021218912440124672,0.009296242297565047
GENE_06117,0.38398868503130945,0.06994370973833333,0.09752329857547871
GENE_06118,0.684179450197667,0.002795995495409809,0.01075843032488313
GENE_06119,0.8918256020140074,1.459838625120265e-05,0.0006517136719286897
GENE_06120,0.36254837325166456,0.05541671024362249,0.081043159441735
GENE_06121,0.5570400803738149,0.009721719548270986,0.02341869778738957
GENE_06122,0.4563346370731223,0.02688700926224843,0.047495158562530344
GENE_06123,0.5948495200590589,0.004627869141820266,0.014580558102773365
GENE_06124,0.649077197382411,0.011190474247063402,0.02583026005899804
GENE_06125,0.8712598291446048,5.255841412562156e-06,0.00041384578051670523
GENE_06126,0.5714826693255457,0.002599596616590099,0.010304073903098404
GENE_06127,0.42457842964072423,0.04896936297124319,0.07388497206672091
GENE_06128,0.637558015706051,0.002637260631934144,0.01037856491980807
GENE_06129,0.6979634506644414,0.003495605698976606,0.012222397548869253
GENE_06130,0.6058106206328393,0.0029503278763385473,0.01109785662885341
GENE_06131,0.4666111095533534,0.03621690038720291,0.05899472893659546
GENE_06132,0.5770451141400734,0.006510890252319118,0.01809083148741072
GENE_06133,0.44855000338791307,0.03567210971094951,0.05831338373456151
GENE_06134,0.6711018595578206,0.002233648947819895,0.009489320409272499
GENE_06135,0.7483158491631761,0.0011880629472193413,0.006679180776652634
GENE_06136,0.8319904499712747,0.00013240985917995702,0.0020592513091750703
GENE_06137,0.7851091393467167,0.0003014980878444723,0.0031736640825733927
GENE_06138,0.4257878464830691,0.035826129658486854,0.058510745808405776
GENE_06139,0.6893595450730166,0.004829191007038227,0.014978880294783581
GENE_06140,0.21690719072670284,0.26904420715872973,0.2977799747191253
GENE_06141,0.5946933751717713,0.002481519771267935,0.010046638750072612
GENE_06142,0.2975662012083671,0.12033721675848186,0.14999029883894036
GENE_06143,0.592198334597656,0.005127613891416644,0.015571253845783919
GENE_06144,0.5205307487130533,0.013290747645381058,0.0290444660082628
GENE_06145,0.31268977814340015,0.1619884364243329,0.1923396300455152
GENE_06146,0.35403761378316645,0.07565342734494794,0.1038624757618725
GENE_06147,0.35601600222280805,0.08594308137807495,0.11491253025548195
GENE_06148,0.22805781329405406,0.27157900398415663,0.3001508538016392
GENE_06149,0.7263943761598934,0.0005182089572795566,0.004258085105008681
GENE_06150,0.7527865245015866,0.0001710092292783883,0.0023311429190591374
GENE_06151,0.8005399019214208,7.01042177944649e-05,0.001361246947465338
GENE_06152,0.7658244415462789,0.00021799900628311736,0.0026791333265221333
GENE_06153,0.540723371060448,0.015422093016448576,0.032189716168750944
GENE_06154,0.5304961125987173,0.014135893076082852,0.030235290513892586
GENE_06155,0.686691835064436,0.0003272884317831502,0.003323267295741124
GENE_06156,0.34155725578788765,0.1369075726590625,0.16720514491824928
GENE_06157,0.6711224745449487,0.0013713395319935194,0.007201483856478377
GENE_06158,0.29282864157310673,0.1512484052547148,0.1814617939468684
GENE_06159,0.6736558302551536,0.002165952613040248,0.00937236093916161
GENE_06160,0.524261563187002,0.008401817412373789,0.021248905949352023
GENE_06161,0.7928405007256503,6.987285366251155e-05,0.001361246947465338
GENE_06162,0.8553872309213162,0.0002051014830347495,0.0025962213042373355
GENE_06163,0.4238192900392894,0.07030807510201811,0.09794939412373657
GENE_06164,0.28406897517769814,0.18685946038067594,0.2174554409178121
GENE_06165,0.7501103918753813,0.0009583142604852148,0.005915520126451943
GENE_06166,0.5846993031601615,0.0066165980769634265,0.01826781086919146
GENE_06167,0.5953249889588932,0.007013985743434806,0.0189005274681617
GENE_06168,0.4988664003813481,0.015463425000938606,0.03223626976080898
GENE_06169,0.5896390204287503,0.003588910479611909,0.012426975344916583
GENE_06170,0.454867211619324,0.03170456662618174,0.05359122147765676
GENE_06171,0.18912722646692437,0.3991623455753336,0.4244150404841399
GENE_06172,0.6087631111902443,0.0031324106024289192,0.011477904427718233
GENE_06173,0.728647889296913,0.0006389998959011084,0.004730483107258759
GENE_06174,0.5340991940526179,0.01485347643956752,0.03129845718037815
GENE_06175,0.36627740221758387,0.09864541283579825,0.12807942036800168
GENE_06176,0.6636502557028505,0.003637664359605195,0.012541510581752813
GENE_06177,0.1986753057308075,0.3243337431367409,0.35150508630837857
GENE_06178,0.4656677326006067,0.021717198478464907,0.040699397448397505
GENE_06179,0.6750987350011526,0.0021515507417938433,0.009338327872369111
GENE_06180,0.6063244732195088,0.006187206040800421,0.017552357562554386
GENE_06181,0.6647128913201854,0.0025117022996926823,0.010113445148685002
GENE_06182,0.7341576849228257,0.00022265672860961733,0.002712018618874754
GENE_06183,0.4780409411195201,0.032902261617751186,0.05505401802841003
GENE_06184,0.488338230974132,0.02390257028534311,0.04355240949338484
GENE_06185,0.3112265086885442,0.14462185692198654,0.17455866858417204
GENE_06186,0.7963768442700774,0.00019147164222439223,0.0024898783124108225
GENE_06187,0.6007234995851158,0.002003664199103294,0.008993106818237406
GENE_06188,0.49693810248247416,0.011024175263698605,0.025566269164421625
GENE_06189,0.6161550813124244,0.004930155894826726,0.015169710445620694
GENE_06190,0.5266991588823053,0.021578637465891778,0.04048524852887763
GENE_06191,0.6513720970717829,0.0015318583523868858,0.007635586473948648
GENE_06192,0.943593498956897,3.41501916897916e-06,0.00033812070979991684
GENE_06193,0.5346695526293246,0.013397013383535127,0.0292319733439562
GENE_06194,0.37437915354969586,0.06410224056130817,0.09084784660049344
GENE_06195,0.182192306992647,0.3202382246381766,0.34755613700692056
GENE_06196,0.49686391739258084,0.034758568102202174,0.057196919700842806
GENE_06197,0.32451266137809487,0.10394826416222619,0.13350663262551526
GENE_06198,0.4516326548689742,0.02541874792793925,0.04554168526951957
GENE_06199,0.8569061065071013,1.708284061441837e-05,0.0007005544195653005
GENE_06200,0.2961899394021623,0.16666187865213672,0.19699985656280936
GENE_06201,0.5463521069200201,0.004480304377145177,0.014277579277071947
GENE_06202,0.5651639431244071,0.012568670098719273,0.027936586127404472
GENE_06203,0.6671421561075359,0.0013285031499413653,0.007070266896973737
GENE_06204,0.5871560988206896,0.008702148942878693,0.021716963006227444
GENE_06205,0.2851231251795898,0.20170421101796301,0.23168413854578795
GENE_06206,0.34498788561462046,0.08645194435271185,0.1154848308211486
GENE_06207,0.29901898210669753,0.13024193906615597,0.16033021322500912
GENE_06208,0.5636765112432052,0.010286383064281509,0.024334949288577025
GENE_06209,0.48192937090853327,0.013338893619762033,0.029130582266350805
GENE_06210,0.3541561317144355,0.10159070569201305,0.13117181795294686
GENE_06211,0.5755438174653706,0.006703310619419031,0.01836020438076974
GENE_06212,0.10812682943319807,0.6218579382472964,0.637933871817087
GENE_06213,0.6611075561337891,0.0011054077388039643,0.006385948808803953
GENE_06214,0.3815573360709994,0.07093847134754835,0.09869013821306115
GENE_06215,0.3460210729498323,0.07643091191676883,0.10474292437545406
GENE_06216,0.7332774586356869,0.0004922415799482778,0.004152787682226193
GENE_06217,0.2031208606379682,0.3599264298188455,0.38622859729460834
GENE_06218,0.50316824847856,0.012856561372655244,0.02835589186734725
GENE_06219,0.6731841663561919,0.0023119450637644106,0.009681511992313277
GENE_06220,0.28270617338309556,0.13253466571215577,0.1626391774600022
GENE_06221,0.44833669612240357,0.056252808886819994,0.08202509315663459
GENE_06222,0.40059157326086847,0.06360910932700345,0.0903153618159924
GENE_06223,0.4487467538149863,0.03679664658998566,0.05964766832547522
GENE_06224,0.8063399285567749,0.000532794447166949,0.004324778165497447
GENE_06225,0.7232332763903413,0.00026301572256007396,0.0029719290684754123
GENE_06226,0.15753623078680867,0.40585012943908094,0.43079304685180014
GENE_06227,0.5092463007009966,0.02883544981070088,0.05001812629783327
GENE_06228,0.44123081514362816,0.05197542819583597,0.0772409395093416
GENE_06229,0.8459479014112201,0.0002784202613914271,0.0030714071448587578
GENE_06230,0.6928651706520821,0.001063647230252692,0.006275178290285093
GENE_06231,0.32095953090382423,0.15108619252884575,0.18129967639951625
GENE_06232,0.8034813125621669,0.00016398352821200238,0.002291107381639905
GENE_06233,0.4190663546302531,0.036608371238743755,0.059419528061587006
GENE_06234,0.5198462571735245,0.02263292541541921,0.04180231729629259
GENE_06235,0.7783418737790706,0.00023855109488257395,0.002816423788460141
GENE_06236,0.5000647079102576,0.03359096741912091,0.05586364943910463
GENE_06237,0.39939429831846507,0.09414103268106486,0.12362578159036751
GENE_06238,0.5215249807026403,0.010574884409854034,0.024846337654274776
GENE_06239,0.5893715978367142,0.01060837917078854,0.02487509169366808
GENE_06240,0.5873355139334704,0.002335580228291655,0.00974783066899689
GENE_06241,0.7059702274746957,0.000729755876483711,0.00501137464490489
GENE_06242,0.7237888709579456,0.000325810259381059,0.003317462836133734
GENE_06243,0.3932881530327217,0.05710238534964275,0.08299434022824657
GENE_06244,0.4591446943431743,0.016678497299004644,0.03395459547842965
GENE_06245,0.8930164175999726,0.00016879794970231797,0.0023154725610743205
GENE_06246,0.40007253907537965,0.05600401838907624,0.08175939814133114
GENE_06247,0.14908646454205154,0.4892279257509612,0.5102246852893898
GENE_06248,0.717542944262406,0.001048183674055367,0.006228066987851259
GENE_06249,0.5791791416920278,0.008499647478344927,0.021382760951811138
GENE_06250,0.4694549484669768,0.020591766957438196,0.03914626443872068
GENE_06251,0.70382549861593,0.00022833023326289167,0.002751312195075464
GENE_06252,0.7137032857707011,0.0005022892435723213,0.004182258481035149
GENE_06253,0.03372306142584769,0.8657634749586305,0.8718665407438374
GENE_06254,0.3654690150808193,0.09124093834751418,0.12070038211797535
GENE_06255,0.5064971391258215,0.012638980577278127,0.028024347178000283
GENE_06256,0.5443433857320068,0.016174885778170972,0.03327427880804428
GENE_06257,0.8114523167623231,7.61044216562057e-05,0.0014396386786970884
GENE_06258,0.5581366986446854,0.006707956767053969,0.01836287097468921
GENE_06259,0.39809917016752117,0.06621890197553629,0.09320042501834805
GENE_06260,-0.1341994735659604,0.5042669763167998,0.5244040935074874
GENE_06261,0.2175346425961493,0.22833801594509126,0.25795076360719754
GENE_06262,0.7504453291228881,0.0005666288650121586,0.004444147960879675
GENE_06263,0.3507735421738136,0.07295687915411088,0.10089459155595476
GENE_06264,0.33767098149681374,0.12498836829771849,0.15488025811365363
GENE_06265,0.48327343761558517,0.032428872487018395,0.05447484039478984
GENE_06266,0.17647843577061106,0.4227877919286147,0.4467326626464652
GENE_06267,0.4587433272692625,0.03659795988451056,0.059419528061587006
GENE_06268,0.7802755813943625,0.0004136779626726505,0.0037504801692896696
GENE_06269,0.5590002225998356,0.004291376321731958,0.013923998448189354
GENE_06270,0.46237469520292773,0.033305512883011194,0.05556120799604348
GENE_06271,0.5345843625592615,0.014981988639375696,0.03147476604910861
GENE_06272,0.7287474754705068,0.0007079919442915562,0.004969705788453978
GENE_06273,0.6585156881929306,0.0019497503958617404,0.008838397080062286
GENE_06274,0.5107788086088725,0.018298413017914066,0.03617717085392263
GENE_06275,0.3404775968724776,0.08190143067639923,0.11078240318733834
GENE_06276,0.7491934185282183,0.00017581444019020663,0.002363097314384498
GENE_06277,0.7488975011921513,0.0003944563275354398,0.003662816104490712
GENE_06278,0.6981428474019982,0.0005336572125056762,0.004324778165497447
GENE_06279,0.18323244798589045,0.38767687823511277,0.4133456426432592
GENE_06280,0.4479067976329558,0.04426985450944405,0.06851857995580257
GENE_06281,0.0921295551684791,0.6707108400983942,0.6839800531290987
GENE_06282,0.6295759047241205,0.0030297067409709023,0.01129223533720053
GENE_06283,0.8279402251052783,3.0539951267462886e-05,0.0009058387667682207
GENE_06284,0.7331062883439348,0.0005161151020798915,0.004244367615788581
GENE_06285,0.41295816773071703,0.018246012495037076,0.03613071781195461
GENE_06286,0.6511312337302746,0.002341577798033568,0.009749915621662102
GENE_06287,0.4374018055439608,0.035108749745451945,0.05761199498761395
GENE_06288,0.45243584590641106,0.03542238260165328,0.05802192072342879
GENE_06289,0.23255184514754035,0.24904093088261633,0.2780095232000629
GENE_06290,0.6112779065821616,0.0014324435269294645,0.007360963653286046
GENE_06291,0.8031529188793458,0.00030136169489384813,0.0031736640825733927
GENE_06292,0.4207223120982846,0.04906661854692292,0.07397349396490717
GENE_06293,0.6746498376042904,0.0032310176392731944,0.011668536075381706
GENE_06294,0.577439615424681,0.009116788344038751,0.02237248673383743
GENE_06295,0.9164482311335727,3.342860292772821e-05,0.0009234420698267461
GENE_06296,0.9560318876665894,4.215741809442333e-05,0.0010243420059717406
GENE_06297,0.4225180853571757,0.02820212165382516,0.04920977430435379
GENE_06298,0.7319434325740284,0.0020373738144798402,0.00907920594687986
GENE_06299,0.24957169615253783,0.1628620676828409,0.1932392829649275
GENE_06300,0.30478731349599997,0.11270846904982722,0.1422547886530698
GENE_06301,0.4088982326238435,0.034879842708312875,0.05731160484441813
GENE_06302,1.2024371418577076,2.0208378924788798e-08,7.484584786958813e-06
GENE_06303,0.8588524341481127,0.00025736891279451636,0.0029413590033659015
GENE_06304,0.6997167826351252,0.0006993353354719947,0.004942299190614804
GENE_06305,0.43510837491302023,0.05096115603131357,0.07614516725067377
GENE_06306,0.6960588031509154,0.0013838956338410669,0.0072239538541965295
GENE_06307,0.1715784908116822,0.48879531544320154,0.5099053989601519
GENE_06308,0.46041692768952736,0.021526678127035147,0.04041205768422436
GENE_06309,0.7080394772453857,0.0005420666770491674,0.004364465998785567
GENE_06310,0.4877160290334519,0.01607285840813426,0.03310578456876264
GENE_06311,0.6560231223089499,0.0025427170758485157,0.01019942669814888
GENE_06312,0.9831214788543461,1.6697690475325695e-05,0.000698648137042916
GENE_06313,0.3550823633368374,0.09298356445695688,0.12250799006186677
GENE_06314,0.46251186002643596,0.026173378520177763,0.04657184790067217
GENE_06315,0.6153578565006406,0.006300525450670222,0.017743247481627818
GENE_06316,0.5290203357841747,0.024047096186602245,0.043783693604169026
GENE_06317,0.38371173884683163,0.044200409968547294,0.068464079876932
GENE_06318,0.29171382643465016,0.1773192932294269,0.2077798139552694
GENE_06319,0.3375281050774488,0.09136793081632073,0.12082946872197724
GENE_06320,0.26463930911550904,0.26977092374927036,0.2984851999881283
GENE_06321,0.9192297724053544,6.4240934220830525e-06,0.0004492373022435701
GENE_06322,0.33808630113496907,0.1260442949029126,0.15597611050972973
GENE_06323,0.5625967552313025,0.008835394588932245,0.021913181024137512
GENE_06324,0.8405636812439763,0.00015830710047027416,0.002259062888840145
GENE_06325,0.5902727903165426,0.004949409134730982,0.015205558017606702
GENE_06326,0.8582685024419217,3.9170908480757696e-05,0.0009941854944354746
GENE_06327,0.2191485367218311,0.24804937107335992,0.27708821612305623
GENE_06328,0.5855320152392416,0.004423973746867789,0.014147661486625487
GENE_06329,0.2931851222541866,0.1805107354091562,0.21117306435324776
GENE_06330,0.4227466767741843,0.029864004376647435,0.051339185794477285
GENE_06331,0.7209611740602409,0.0019022470113913197,0.008686059412745752
GENE_06332,0.3918841212348818,0.06186433566200058,0.08843577396394894
GENE_06333,0.24920645187435486,0.24532713224949618,0.27444583538370754
GENE_06334,0.10217380687578359,0.6151800213766836,0.6314719989495828
GENE_06335,0.9960530731891977,2.0497815101534314e-07,5.562368817939798e-05
GENE_06336,0.6205629944329099,0.0037415522043253214,0.01275674123534034
GENE_06337,0.5186447396648726,0.01456482937052676,0.030890412238656968
GENE_06338,0.09654147246244538,0.6308812388140781,0.6463947118996702
GENE_06339,0.2969200598466344,0.1637752423244441,0.19404649564507595
GENE_06340,0.7013075057143068,0.00079588202266849,0.005302345254287075
GENE_06341,0.5635650884400096,0.011477746575897195,0.026287947392371946
GENE_06342,0.5594496894833609,0.004608458298606158,0.014542310819205295
GENE_06343,0.507678722930283,0.026076499797514717,0.046449055570920404
GENE_06344,0.44203643354674504,0.034179267185713534,0.05652268428264186
GENE_06345,0.5066350121305803,0.022160897658299702,0.04123724908503852
GENE_06346,0.5993824735748197,0.004727024943646973,0.014781191193392662
GENE_06347,0.569284309820719,0.005394200111441537,0.0160350776202186
GENE_06348,0.4505716208157118,0.021780952129651816,0.04081122752417429
GENE_06349,0.258940661600489,0.197030529176721,0.22712026594764922
GENE_06350,0.4593852801538745,0.05259736180914586,0.0779797802952496
GENE_06351,0.7333681829133356,0.0005132580738693106,0.004241572866892318
GENE_06352,0.257260896315068,0.20018515553083777,0.23017725138649853
GENE_06353,0.45205990502799676,0.024176351574794887,0.04394102430896926
GENE_06354,0.6699968278417856,0.0010614925181762433,0.0062698908338821215
GENE_06355,0.3878584543523367,0.08452954504334992,0.11347011402548146
GENE_06356,0.47169557871078727,0.04579345328748594,0.07033244246273375
GENE_06357,0.3433897614951267,0.12088010673163928,0.15049814085114452
GENE_06358,0.7029042528465546,0.00045134980187806523,0.003928196709121542
GENE_06359,0.5629281609937218,0.009300436393428074,0.02271168838443974
GENE_06360,0.7546195799518962,0.00032515592006173956,0.003317462836133734
GENE_06361,0.5065586305769383,0.011485204215727303,0.026287947392371946
GENE_06362,0.37254263597124027,0.13711350620825993,0.16739531950709305
GENE_06363,0.6935613137795569,0.0006297359141073862,0.004696017256580061
GENE_06364,0.5294352461815581,0.020735541505986787,0.03931653679557601
GENE_06365,0.30899751701863387,0.13444241522602918,0.16465346908471837
GENE_06366,0.38200846480164863,0.09099718538004611,0.12041443083240189
GENE_06367,0.5990448244691855,0.0012029707890319511,0.0067205072012958165
GENE_06368,0.733176824955164,0.000745706094340071,0.005076283828046773
GENE_06369,0.7342799557148219,0.0003001920381279617,0.0031732773586465295
GENE_06370,0.23255551971856114,0.29243763796144623,0.3203040941527341
GENE_06371,0.5162822862275949,0.016056065133200962,0.033080980119517635
GENE_06372,0.32424589227664136,0.07247629265879763,0.10034098388314774
GENE_06373,0.011336496019103137,0.961047814159216,0.9630702617088045
GENE_06374,0.13652665143007692,0.4276983520487676,0.4513181087506808
GENE_06375,0.6004234067004006,0.006737466907298082,0.01840837952813684
GENE_06376,0.493384047570121,0.019590930387928928,0.03787882905632043
GENE_06377,0.4128117898732322,0.032754052385081896,0.05489199327146287
GENE_06378,0.8884086595618399,0.00012758078591895824,0.002009146234944224
GENE_06379,0.5184630742425655,0.022202950830178404,0.041269425334904096
GENE_06380,0.42950418080701525,0.03195065968031847,0.05387061149944102
GENE_06381,0.17718684259132633,0.39582867044199466,0.4211839438625183
GENE_06382,0.3048424272950241,0.10554673114883494,0.13517767821315949
GENE_06383,0.371751488824021,0.07286143259716271,0.10079047253722882
GENE_06384,0.6485186006537162,0.005279495712885604,0.015840071145771392
GENE_06385,0.6374087666978658,0.002899363794874018,0.010975770748902526
GENE_06386,0.4497662335820696,0.03035412451261551,0.05195844661522682
GENE_06387,0.44880005532121814,0.019963830874050587,0.03837446889547977
GENE_06388,0.15527043064320445,0.4312584724927254,0.4544346390861174
GENE_06389,0.7178191792590782,0.0013108030523996516,0.0070058955232477375
GENE_06390,0.8146496681050621,6.772872409696576e-05,0.0013464955088859994
GENE_06391,0.5885341743462167,0.002031586664733078,0.009065536210321634
GENE_06392,0.45612455123230244,0.02105929780508427,0.0397570281387281
GENE_06393,0.49614225955003377,0.03491934983946087,0.057348250680671495
GENE_06394,0.8035135015148578,5.2476388052104844e-05,0.001181175628823413
GENE_06395,0.45055120547945116,0.031057676793339026,0.05276901258919004
GENE_06396,0.7835318857285856,0.0008277871706192667,0.005430722931852157
GENE_06397,0.6903297068454508,0.004516096890098115,0.014344774177621044
GENE_06398,0.15990713983172,0.5090285285955886,0.5289157612173613
GENE_06399,0.6321392143146891,0.002341411892898532,0.009749915621662102
GENE_06400,0.511297139211492,0.01635776232810856,0.0334856956563123
GENE_06401,0.2784762897236721,0.1428794541894353,0.17285198909924424
GENE_06402,0.4640485708470816,0.017926432577673672,0.03569261575003609
GENE_06403,0.6064004452442431,0.004959965536785088,0.01523330938816059
